"Species","Date","Pop","ID","Sex","SVL","Date_metamorph","age"
"Pelophylax perezi","25/09/2018","Gravera","","Juvenile",26,"01/07/2018",0.235616438
"Pelophylax perezi","25/09/2018","Gravera","","Juvenile",24,"01/07/2018",0.235616438
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",40,"01/07/2018",0.263013699
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",32,"01/07/2018",0.263013699
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",30,"01/07/2018",0.263013699
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",30,"01/07/2018",0.263013699
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",36,"01/07/2018",0.263013699
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",38,"01/07/2018",0.263013699
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",30,"01/07/2018",0.263013699
"Pelophylax perezi","05/10/2018","Laguna","","Juvenile",39,"01/07/2018",0.263013699
"Pelophylax perezi","25/10/2018","Gravera","","Juvenile",27,"01/07/2018",0.317808219
"Pelophylax perezi","25/10/2018","Gravera","","Juvenile",25,"01/07/2018",0.317808219
"Pelophylax perezi","25/10/2018","Gravera","","Juvenile",29,"01/07/2018",0.317808219
"Pelophylax perezi","25/10/2018","Gravera","","Juvenile",26,"01/07/2018",0.317808219
"Pelophylax perezi","25/10/2018","Gravera","","Juvenile",27,"01/07/2018",0.317808219
"Pelophylax perezi","25/10/2018","Laguna","","Juvenile",27,"01/07/2018",0.317808219
"Pelophylax perezi","11/12/2018","Gravera","RP090818","Juvenile",36,"01/07/2018",0.446575342
"Pelophylax perezi","11/12/2018","Laguna","","Juvenile",30,"01/07/2018",0.446575342
"Pelophylax perezi","11/12/2018","Laguna","","Juvenile",33,"01/07/2018",0.446575342
"Pelophylax perezi","20/02/2019","Laguna","RP090824","Male",50,"01/07/2018",0.64109589
"Pelophylax perezi","26/02/2019","Laguna","RP090826","Male",42,"01/07/2018",0.657534247
"Pelophylax perezi","12/03/2019","Laguna","RP090835","Male",45,"01/07/2018",0.695890411
"Pelophylax perezi","12/03/2019","Laguna","RP090837","Male",44,"01/07/2018",0.695890411
"Pelophylax perezi","12/03/2019","Laguna","RP090838","Male",42,"01/07/2018",0.695890411
"Pelophylax perezi","12/03/2019","Laguna","RP090824","Male",49,"01/07/2018",0.695890411
"Pelophylax perezi","27/03/2019","Laguna","RP090835","Male",45,"01/07/2018",0.736986301
"Pelophylax perezi","27/03/2019","Laguna","RP090814","Male",45,"01/07/2018",0.736986301
"Pelophylax perezi","27/03/2019","Laguna","RP090826","Male",46,"01/07/2018",0.736986301
"Pelophylax perezi","27/03/2019","Laguna","RP090841","Male",43,"01/07/2018",0.736986301
"Pelophylax perezi","27/03/2019","Laguna","RP090842","Male",48,"01/07/2018",0.736986301
"Pelophylax perezi","27/03/2019","Laguna","RP090843","Male",49,"01/07/2018",0.736986301
"Pelophylax perezi","27/03/2019","Laguna","RP090844","Male",40,"01/07/2018",0.736986301
"Pelophylax perezi","31/03/2019","Laguna","RP090837","Male",45,"01/07/2018",0.747945205
"Pelophylax perezi","01/04/2019","Laguna","RP090826","Male",44,"01/07/2018",0.750684932
"Pelophylax perezi","01/04/2019","Laguna","RP090814","Male",49,"01/07/2018",0.750684932
"Pelophylax perezi","01/04/2019","Laguna","RP090845","Male",40,"01/07/2018",0.750684932
"Pelophylax perezi","01/04/2019","Laguna","RP090850","Male",44,"01/07/2018",0.750684932
"Pelophylax perezi","01/04/2019","Laguna","RP090851","Male",45,"01/07/2018",0.750684932
"Pelophylax perezi","01/04/2019","Laguna","RP090856","Male",45,"01/07/2018",0.750684932
"Pelophylax perezi","01/04/2019","Laguna","RP090857","Male",45,"01/07/2018",0.750684932
"Pelophylax perezi","01/04/2019","Laguna","RP090858","Male",48,"01/07/2018",0.750684932
"Pelophylax perezi","08/04/2019","Laguna","RP090882","Male",48,"01/07/2018",0.769863014
"Pelophylax perezi","09/04/2019","Laguna","RP090885","Male",42,"01/07/2018",0.77260274
"Pelophylax perezi","23/04/2019","Laguna","RP090893","Male",48,"01/07/2018",0.810958904
"Pelophylax perezi","23/04/2019","Laguna","RP090843","Male",50,"01/07/2018",0.810958904
"Pelophylax perezi","29/04/2019","Laguna","RP090826","Male",47,"01/07/2018",0.82739726
"Pelophylax perezi","29/04/2019","Laguna","RP090856","Male",48,"01/07/2018",0.82739726
"Pelophylax perezi","08/05/2019","Laguna","RP090837","Male",50,"01/07/2018",0.852054795
"Pelophylax perezi","08/05/2019","Laguna","RP090900","Male",45,"01/07/2018",0.852054795
